Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
1,14.014692,1.756659,2.383802,17.922802,91.90208,2.763922,3.656096,0.332747,1.927609,7.192723,1.080664,2.680565,1525.343898
2,12.221942,1.702342,1.777992,25.789957,84.016814,2.7426,2.915931,0.271357,2.266591,5.072972,0.889618,1.921002,413.648824
2,11.932851,3.220737,2.614141,17.33473,90.17296,3.089019,0.627381,0.383727,0.971067,2.710308,0.843705,2.687684,524.359275
2,12.521852,1.207931,2.198796,26.665135,83.491236,1.387725,2.512796,0.148874,1.932455,2.266001,0.965635,2.678506,517.153154
1,12.498499,1.193218,2.386175,17.457167,98.801651,3.056753,2.87437,0.463719,1.779725,5.788129,0.989216,3.608221,907.294238
1,12.988107,1.846677,1.934986,13.12916,98.43858,2.430745,1.50852,0.209227,1.692176,10.589028,0.927278,3.107406,1389.321575
1,14.494984,1.666575,2.297626,16.930389,92.269056,2.919261,2.613613,0.35192,1.571362,8.337715,0.739426,2.977298,1259.537794
2,11.690282,1.57941,2.396759,17.157655,91.891404,1.366733,1.48264,0.326778,1.512726,2.06798,0.83404,3.495149,509.493642
3,13.165728,3.876877,2.329701,22.577633,112.122463,1.978823,3.319085,0.205591,1.826929,7.802355,1.007202,2.285758,1176.888407
3,12.969528,2.410301,3.165704,24.57618,87.889294,2.478752,0.523412,0.551663,0.856544,7.028698,0.605936,1.567417,539.231081
3,12.079855,2.392509,2.30867,20.98534,129.468179,1.692974,3.663639,0.452853,1.301057,6.442923,0.585505,1.449581,675.677911
1,13.796128,1.768871,2.636855,19.427268,102.720874,2.789242,3.613561,0.378495,0.567494,6.37325,1.052353,2.653764,1347.346021
2,11.918115,3.875222,2.207301,24.265765,90.942096,1.932343,2.256158,0.381798,1.538658,4.087997,1.072613,2.37943,524.317322
1,14.118862,1.756247,2.802284,16.553129,102.498228,2.730085,3.02234,0.266092,2.790072,4.572326,1.310045,2.723247,1064.231387
2,11.148345,1.718566,2.260809,18.641621,88.455409,2.910577,1.647833,0.550916,3.079208,2.704657,0.950708,2.333651,406.743357
2,12.40037,2.618659,2.264743,16.772076,88.690937,2.77678,3.647549,0.383375,2.654959,3.644914,1.387381,2.750244,386.620627
1,14.133248,1.814936,2.298701,19.221068,105.394528,3.155697,3.483761,0.203058,1.223275,5.224354,0.84355,3.583688,1307.533677
3,12.491433,4.001383,2.79302,29.292705,105.452178,2.849342,3.720006,0.150644,2.531873,7.010327,0.802976,1.510485,378.095139
2,12.228812,0.935187,2.299212,20.289707,84.406856,2.288801,1.752732,0.326504,1.48498,3.407914,1.455806,2.196214,679.520493
3,12.881112,1.711871,1.972126,14.522903,99.501025,1.553901,0.57296,0.244466,1.954748,5.152761,1.033737,1.575972,585.652269
1,13.679154,4.562678,2.76452,19.329495,97.08583,1.268042,2.352124,0.199497,1.565494,6.014414,0.979085,2.953935,894.62987
2,11.862619,3.064333,2.321113,14.409077,86.205021,1.270427,1.370064,0.267618,0.914953,2.606814,0.968589,1.947371,592.279394
3,12.241566,2.651757,2.39641,19.43734,142.063293,1.349642,2.432354,0.608772,1.731204,4.596577,0.651621,1.761081,538.741965
1,12.148335,1.819391,2.566835,15.572622,104.787218,2.317167,0.749551,0.18083,2.354054,2.924899,1.111502,2.852987,501.729239
3,14.012358,4.631489,2.702614,23.49018,118.849646,1.728998,0.554786,0.186749,1.378213,6.03116,0.583888,2.241711,575.802032
2,12.657477,0.88727,2.352537,26.094365,81.524119,2.75951,2.631949,0.324875,1.573683,6.67519,1.19644,2.714614,371.098294
3,13.478586,2.089185,2.330469,22.898537,84.409074,1.535316,2.908627,0.211546,2.413826,7.571678,0.696111,1.295226,875.807013
2,12.020384,4.505267,1.990274,17.774643,89.939762,1.610812,1.039424,0.410924,0.927607,2.502345,1.066701,2.601423,539.368857
1,13.791527,1.606496,2.536689,19.835562,105.089957,2.6505,0.655721,0.323448,1.504298,6.431376,1.052497,2.972923,1147.607531
1,14.329084,2.192269,2.644304,24.173344,94.752975,3.356623,4.119147,0.268614,1.635248,4.020335,1.069862,2.954422,771.881483
2,14.241137,1.537122,2.390675,29.25387,99.838449,2.220019,1.939658,0.270184,1.644626,1.849126,1.233863,2.919368,434.682405
2,11.826148,1.144738,1.967923,21.862497,76.04185,2.747885,2.680355,0.339318,1.92709,3.422989,0.849073,3.212237,714.770782
1,14.289391,1.977204,2.981711,21.905965,91.66924,2.382808,3.265884,0.22223,2.878159,6.159025,1.374567,2.947716,1413.178696
3,13.15101,1.544907,2.378595,23.617926,97.120513,1.97807,0.599606,0.269849,3.082249,10.532465,0.689714,1.689657,612.647289
2,12.65857,1.628644,2.331604,17.308274,150.803732,1.14915,1.473441,0.519768,1.448777,5.108441,1.037667,2.115573,482.703123
3,12.738407,2.387808,2.702525,21.232691,108.200615,2.408102,1.127576,0.203817,1.556894,9.931403,0.733448,2.03266,864.69301
2,12.660739,1.041963,2.363604,16.739267,97.452646,2.338901,2.667755,0.276108,1.697239,4.537646,1.24233,1.663977,654.856331
2,13.59392,4.03535,1.776397,21.459272,100.376462,2.447327,1.373338,0.559467,0.646328,4.147665,0.630542,2.248568,423.256809
2,11.885386,1.718443,2.376723,19.254806,86.800761,1.875566,0.609887,0.391169,0.715019,3.277566,0.927415,3.478792,533.156089
2,12.309577,2.600676,2.589465,27.857413,104.599846,2.832752,1.718422,0.333099,1.300717,3.632092,0.630955,3.269035,801.824126
3,13.781453,1.675104,1.972084,21.428409,98.008776,1.470476,1.022994,0.45739,1.443473,5.31965,0.959502,3.549746,385.876345
1,12.939028,1.773834,2.972849,16.953945,106.225325,3.455995,2.735346,0.27183,1.913883,6.120292,0.950514,2.672571,1113.865757
1,13.542943,1.39701,2.309964,21.063336,128.693216,2.557355,2.726501,0.273362,1.876638,3.179934,0.957045,3.474743,771.461874
1,13.839338,1.933897,2.377779,20.121188,130.314087,3.395694,2.802806,0.272321,1.357542,6.433723,0.977429,2.868043,1307.545498
1,13.026453,1.660259,2.306296,12.232959,84.469575,2.599034,1.555786,0.290072,1.369742,5.340225,0.898477,3.138419,662.891967
1,14.058968,0.963634,2.327571,19.845528,89.644641,2.092015,2.607932,0.240137,1.599956,2.863965,1.08849,2.75456,1367.667043
1,13.557616,3.601333,2.261411,16.432508,111.544223,2.432517,2.68763,0.262939,1.736876,3.131357,0.973694,3.594601,996.197576
1,13.566852,1.579309,2.30975,20.475859,89.63416,2.950762,2.475812,0.415222,1.255621,4.62388,1.151361,2.652844,852.705049
2,11.896732,1.653566,2.367901,20.799651,87.575345,2.246379,2.044673,0.260499,1.380451,2.461714,1.005153,2.762464,468.580363
1,13.510472,4.232606,2.306825,19.191318,104.319093,3.176945,3.577277,0.27778,3.343049,5.782252,1.082035,3.102015,1464.213831
1,14.290642,1.842349,2.821985,17.438266,138.260545,3.583403,3.885921,0.598723,2.515079,4.828081,1.348313,3.188777,903.321693
2,11.987028,2.701445,2.290372,17.009164,89.320594,2.685062,2.180896,0.430845,1.477549,2.316161,1.084941,2.173943,438.926673
2,12.501971,1.892981,1.642827,17.519589,98.635023,2.55588,2.715133,0.260832,2.307815,5.37173,1.0859,1.330129,741.802586
3,12.964239,1.380388,2.385929,20.841687,89.070492,1.937415,0.663122,0.406799,1.10147,10.670715,0.793127,3.466193,676.480625
3,13.085354,4.448595,2.463942,20.00648,94.707289,1.471667,0.681401,0.415805,0.670529,6.051696,0.623307,1.231858,631.296565
2,11.695624,1.324169,2.270435,21.632346,107.997908,1.411836,2.662383,0.390419,1.494761,3.857248,0.955173,2.405619,1022.887135
3,12.364927,4.243578,2.42478,20.209202,106.949206,1.30348,0.714282,0.265497,1.499378,6.060052,0.639251,1.330042,336.190455
3,13.023618,3.01988,2.552713,21.789951,93.049876,2.276329,2.931084,0.205476,2.563098,6.655667,0.632566,1.597255,644.251159
3,12.980522,1.631985,1.793859,20.067982,111.101612,1.279014,0.715683,0.541753,1.154598,11.253202,0.742638,1.335092,688.436686
2,12.752709,1.137288,1.79084,17.461762,91.76138,2.318176,1.085574,0.338941,1.467635,4.552772,0.797033,2.44739,411.309138
2,11.570077,0.921709,2.587012,17.871814,82.78007,3.310084,2.636137,0.194343,2.767874,3.115047,1.15902,3.081175,529.66471
3,13.890691,3.010923,1.653134,20.955073,105.925431,1.621375,0.529779,0.522819,0.824625,2.747414,0.680724,1.636793,483.366287
3,13.837737,4.802244,2.29079,19.687132,84.9427,2.205026,2.868291,0.273801,1.843364,11.154082,0.604525,1.658115,385.114604
3,14.114605,3.677578,2.206996,18.577151,143.959459,1.706936,1.542442,0.333287,1.621982,6.085351,0.532952,1.370093,793.292602
2,11.920125,3.1949,2.543695,13.790306,92.533999,1.819156,2.163798,0.62246,1.306404,2.740949,0.742741,2.797854,398.453496
1,13.735622,5.13591,2.62326,17.325798,90.102415,3.105219,2.791712,0.568946,1.065311,7.543715,1.269209,3.510189,1438.465208
1,13.59464,1.889481,2.970668,19.975262,98.989512,2.564217,3.695867,0.452331,1.279143,6.338171,0.826588,3.011952,1183.168295
2,12.986459,3.972958,1.81837,17.02114,97.695508,2.187139,2.128867,0.389991,1.840856,3.570976,1.111599,3.606433,686.736082
2,12.581442,1.197381,1.760847,20.426607,99.570793,1.974863,1.184942,0.203615,2.321703,3.353716,1.176514,3.037784,685.555862
1,14.127817,1.714782,2.50305,17.381717,91.986374,1.742788,2.030107,0.285043,0.769505,4.861902,1.255446,3.099043,1221.814525
2,12.509857,0.871101,2.228609,21.464926,85.61726,2.675001,2.783381,0.390985,1.616258,4.957478,1.361352,3.146729,389.238964
3,11.495231,1.746023,2.431411,21.177098,97.203549,1.552088,0.579076,0.337521,0.774099,10.4588,0.645564,2.124285,782.091058
2,12.680854,1.6091,1.978318,14.491626,90.735694,2.105819,1.454338,0.512518,1.064824,5.795917,1.185104,3.232056,666.306087
1,13.603478,1.728231,2.934639,17.491796,77.508779,3.333274,3.445684,0.270048,1.71264,5.57588,0.986104,2.80742,1265.849299
3,11.827279,3.461362,2.179394,24.898798,142.54504,2.38393,1.295317,0.483595,1.498585,2.986962,0.890549,2.953233,352.222745
1,14.265856,1.675691,2.311215,16.808638,96.83055,3.327058,2.136795,0.274919,1.546115,3.37271,1.33979,3.17924,1030.232086
1,13.736381,1.128495,2.541468,17.660846,99.059946,3.221893,2.702944,0.158216,1.250669,4.670711,1.295865,2.624087,1281.666177
1,13.892918,1.884937,2.291217,15.300551,90.057697,2.334833,2.649522,0.296827,1.86939,6.124643,0.950964,3.08112,1210.868268
1,14.008978,1.911681,2.506347,15.025552,94.107754,2.836522,3.028061,0.326849,1.817752,4.97696,1.090442,3.660722,1075.189617
1,12.867309,1.933593,1.759129,21.254043,106.480168,2.588174,2.661448,0.37692,1.180837,8.721546,1.375487,2.818459,1492.558285
3,12.449908,4.583992,2.342454,21.603952,96.230768,1.544452,1.408733,0.274519,1.222662,4.418795,0.914189,2.160974,510.222751
3,13.491393,3.075673,2.890216,25.680259,102.79691,1.3707,1.480223,0.290591,0.892572,9.064729,0.93511,2.196739,579.394826
3,13.542913,2.182178,2.369754,17.473005,92.582361,1.448761,0.409254,0.490892,1.06101,8.555267,0.578618,1.360289,624.992551
3,14.028959,3.841503,2.533571,18.306242,91.397241,3.45454,2.416745,0.286673,1.45272,3.137281,1.084531,2.841532,1323.357556
1,12.954051,1.671484,2.188674,21.711354,105.250726,2.889948,3.287905,0.415267,1.964684,4.617202,1.213505,2.898493,1262.324339
1,14.040845,1.803433,2.249559,16.335533,98.787432,1.536161,1.71614,0.357991,2.276601,6.197821,1.109785,3.328576,1358.708058
3,13.250276,3.609379,2.99584,25.406807,88.104088,1.940229,0.815341,0.577177,0.829009,4.018347,0.531283,1.73842,624.664386
2,12.152996,1.454255,1.625365,18.14898,87.662443,2.239232,2.055247,0.631669,1.834464,4.742714,0.625263,2.836846,566.700752
2,11.958302,1.152983,2.557133,20.579841,97.41203,3.263853,2.600592,0.297137,1.714172,3.7211,1.344728,2.838491,658.693677
2,12.061834,3.984077,2.701247,18.655287,91.736508,2.452112,2.388489,0.4003,1.825923,1.861791,1.250168,2.840026,335.034478
2,13.55042,1.040097,2.328898,12.721142,102.777378,1.55669,3.559157,0.223655,2.381379,1.777787,0.855393,2.152782,962.981358
3,13.815366,3.582209,2.522792,19.828863,91.453461,1.208198,1.786489,0.304253,0.840747,8.999684,0.496051,1.676629,694.694268
1,13.896831,1.914767,2.393581,15.13418,104.994601,2.467046,1.258087,0.25262,2.020419,4.428256,1.037281,2.822954,1226.256426
3,12.213844,1.522136,2.255394,17.856204,132.595027,2.367522,2.560621,0.221991,1.326145,3.780992,0.765982,3.556758,1291.130031
1,13.51078,1.681795,2.166046,15.962847,116.126686,3.332947,1.040542,0.668667,1.25839,4.980001,1.080369,3.591256,856.934423
1,14.025982,1.972103,2.373625,19.446548,98.0718,2.982551,2.610174,0.579343,2.501866,6.079409,1.075305,2.727863,1653.310952
3,13.508729,5.124844,2.303845,28.164549,93.519896,1.760368,0.616162,0.550469,1.534759,5.99974,0.525482,1.203102,513.546255
1,13.772597,1.800263,2.567487,13.031238,105.42994,2.984741,3.234087,0.170455,2.39509,6.841522,0.831852,2.999812,1284.812169
3,13.476286,4.480703,2.559329,19.428162,110.608475,1.135909,0.630356,0.483365,0.669774,8.516721,0.807973,1.914255,560.673994
2,12.67435,1.675713,2.31903,22.166656,100.272222,2.609138,2.287765,0.43887,1.58042,2.04453,1.309551,3.149889,373.076718
3,13.448507,3.140041,2.282784,12.809772,98.6571,2.130965,3.478894,0.22112,1.291555,4.242664,0.495303,1.509999,480.389207
1,13.4227,1.841693,2.525437,15.530054,92.318819,2.70688,2.853252,0.615323,2.753737,4.933282,1.498517,2.835973,1560.552131
1,13.536083,5.148834,2.259307,16.21264,99.021516,2.522411,2.156395,0.355451,2.39653,5.649435,1.233046,3.286295,911.251117
1,14.248506,2.824859,2.190573,25.675425,104.985768,2.676197,3.083792,0.248817,1.646029,7.97082,1.034516,2.781742,1337.030517
2,11.683234,1.325933,2.191384,21.47711,86.361592,2.394593,2.306177,0.256987,1.99214,2.481719,0.974367,2.829422,312.994671
2,11.914246,1.357361,2.536346,17.79707,84.662666,2.403547,0.842938,0.437932,1.24649,4.126276,0.787778,2.787104,555.539372
1,14.181124,4.776191,2.3657,13.50223,101.695941,3.009699,2.431706,0.276912,1.586704,5.917931,1.358967,3.598133,767.896995
2,12.584988,1.317388,2.252523,17.843981,82.299203,1.896242,2.39563,0.220416,1.223009,3.541106,0.658406,3.111582,358.361655
2,12.387184,1.210127,2.248525,21.011071,118.625246,2.33944,3.49455,0.275654,1.860378,3.18857,1.094243,2.164111,854.908981
2,12.234551,1.704559,2.389607,19.9466,87.822231,2.141193,1.849736,0.437397,1.634536,2.963407,0.841137,3.631477,375.662061
3,13.016199,4.640147,2.682747,25.55672,114.548309,1.357508,0.521675,0.398907,0.723032,10.226276,0.89592,1.39336,759.982461
3,12.544113,3.012703,2.372687,19.663835,105.528643,1.424557,0.518815,0.605163,1.210276,4.435452,0.770752,1.843206,559.106128
2,12.060759,3.132459,2.643622,21.161542,83.201964,2.736902,1.659352,0.567624,1.660376,2.890426,0.942671,1.613592,384.482523
1,13.115433,2.688514,2.357038,19.013696,94.318824,3.011344,3.244107,0.239397,2.441413,4.918293,1.246204,2.836312,1299.619649
2,12.241205,1.919248,2.052368,18.872771,95.464714,1.441314,2.838469,0.27506,1.765089,2.882892,0.52358,3.184836,391.697547
2,13.72729,5.039845,1.878323,15.592161,106.177948,2.221077,3.581504,0.418188,1.857886,3.118609,0.975293,2.642792,520.654484
2,11.347496,2.726199,1.926557,19.315723,76.94863,2.696058,1.753293,0.684047,1.845586,3.413014,1.162182,2.071072,430.922739
2,12.413746,1.140475,2.248937,17.400242,98.248278,2.842348,2.551548,0.613964,1.856869,2.593783,0.645717,3.359422,357.030679
1,12.956695,1.638248,1.99574,24.153469,104.35788,2.575836,2.956524,0.392282,1.102258,5.281303,1.393564,3.4053,887.251544
1,14.184431,1.817661,2.542025,20.98646,101.950864,3.192566,4.336938,0.35468,2.272004,6.163394,1.095224,2.958498,1096.188019
2,11.896312,1.864223,2.261665,23.815622,91.813478,1.927507,0.62563,0.476737,1.347996,3.504908,1.286779,2.846835,451.110008
3,12.395232,5.134596,1.736547,21.492343,86.296545,1.459471,0.832155,0.348435,1.634607,3.742832,0.940414,1.235706,381.706711
1,14.23609,1.676904,2.249423,14.074841,95.959078,2.511292,2.606299,0.272517,1.854468,5.469476,0.966606,3.279684,1004.0495
1,13.535971,1.691602,2.336465,17.098,101.067318,2.447817,2.581018,0.27834,1.831413,4.476874,1.054888,3.673674,998.913268
2,12.777079,1.540344,2.234637,21.220214,91.205637,2.08382,0.85275,0.277108,1.022113,2.03358,0.969201,2.594342,380.361204
2,11.90178,4.733707,2.903685,27.234289,90.142532,1.962643,1.685648,0.39646,1.493989,2.360936,0.976654,2.464797,505.690739
2,13.370341,1.067109,2.514791,19.305635,82.522519,2.671774,3.315509,0.170374,1.400945,1.930756,0.967208,3.120702,435.346458
3,13.268448,3.192314,2.251247,18.458438,90.047022,1.477851,0.398492,0.540737,0.751896,6.312549,0.847569,1.748984,726.798668
1,14.458888,1.707541,2.526315,18.130279,106.513402,2.863917,2.496488,0.270193,1.427148,5.944353,1.166211,3.575866,1159.128366
3,13.362229,2.669261,2.424995,29.444166,95.077894,1.556442,0.522173,0.401352,1.072602,7.950186,1.294606,1.321747,667.991373
3,13.737888,2.891694,2.202825,17.806529,102.148738,1.497098,0.694522,0.539717,1.511287,4.679781,0.941716,1.446861,496.656015
2,12.411383,1.892197,2.044344,21.481516,123.417554,1.6448,2.040438,0.383956,0.998837,5.026393,1.234834,2.793331,689.08367
2,12.432071,1.63015,2.203778,21.352119,96.177059,3.331341,2.147388,0.287049,1.600363,3.561058,0.953947,2.219779,436.140968
2,11.581002,2.797288,2.261325,17.779433,81.355962,2.474477,3.433617,0.45956,0.944268,1.776201,0.749411,1.921507,472.282605
2,12.238853,1.482476,2.233632,18.355602,94.530421,3.18116,3.520178,0.279692,1.582793,3.387876,1.072132,3.091763,325.887938
2,12.797509,1.081169,2.399348,19.79364,98.736364,1.876908,1.138524,0.182314,1.41598,2.603647,1.095063,3.153108,634.219961
3,12.121008,4.967206,2.529693,19.068536,164.765854,1.814647,1.033361,0.296494,0.652398,3.62244,0.879973,1.12189,638.971821
1,13.577087,3.054757,2.19344,14.356349,126.078303,1.381742,2.037323,0.279597,1.762732,2.953855,0.918258,2.723026,985.728504
3,12.902107,2.350549,2.332035,21.237994,97.639505,1.620513,0.718216,0.452086,1.089021,4.737741,0.768613,2.025241,522.093282
2,12.273938,1.451549,1.89216,17.244571,87.177307,3.178506,3.106246,0.26375,2.400935,2.269544,1.040575,2.064125,500.522989
2,12.488274,1.316754,2.120637,14.506821,108.12781,1.57222,2.652601,0.1612,1.744738,3.230233,1.075829,2.374317,1040.519637
2,12.09812,1.137582,2.371761,25.261798,82.8068,2.706455,1.869099,0.25685,1.663143,3.801861,1.227671,3.52935,405.731295
3,12.428344,1.506794,2.232255,21.107381,98.677616,2.800054,2.628853,0.526377,2.614336,2.884041,0.742474,1.484492,625.558569
2,12.043787,1.706087,1.929518,15.948146,86.688583,2.14647,3.021256,0.428146,1.91115,2.373764,0.852449,3.53384,420.563402
3,12.856632,3.767501,2.593761,21.819747,98.651726,2.221644,0.466742,0.281623,0.928931,4.56089,0.594457,3.353431,591.843533
3,13.060432,2.384196,2.377365,21.330801,103.973565,2.458432,2.810933,0.323705,3.010844,4.58469,0.997953,3.579026,482.87187
2,12.328949,1.773927,2.229856,18.146435,76.504054,1.392508,2.399987,0.610064,1.059119,6.152934,0.823335,2.924704,541.977721
3,12.672299,3.707647,2.228718,19.462742,104.203308,1.468309,0.51597,0.524347,1.306456,8.149724,0.643814,2.26102,486.85404
1,12.427985,1.550934,2.544508,17.961623,92.877645,2.2337,2.68062,0.472866,1.868295,4.319992,0.889893,3.423965,863.100912
2,12.54398,1.735381,1.790859,16.41108,82.635429,1.368989,1.690339,0.321577,0.727528,1.998458,1.271574,2.861017,416.792974
1,12.783043,1.8734,2.270489,16.557087,95.203916,2.670666,1.450166,0.171649,1.738891,5.183284,1.08567,3.082534,1157.657287
2,12.373188,1.87255,2.536978,19.47013,86.99553,2.422702,1.676067,0.330154,0.832754,3.164281,0.70496,3.146914,289.054005
3,12.317907,1.925543,2.375186,18.145553,108.090573,2.183635,2.576071,0.286462,1.967004,8.388412,0.654047,1.420674,1047.183232
2,12.35096,2.718938,2.347995,20.01645,83.324927,2.544148,2.530298,0.229698,1.88271,4.164325,1.329513,2.791748,475.210422
1,14.001337,1.681421,2.487988,20.486432,104.077878,2.695709,3.06523,0.222255,2.445093,5.668662,1.074556,3.087128,1218.726174
1,14.330029,1.262272,2.210494,17.826891,105.767199,3.428811,4.094619,0.395771,2.869447,5.903908,1.407459,2.787605,1370.153475
1,13.878699,1.266871,2.538868,18.052176,102.844161,2.637892,3.79669,0.338605,2.337812,4.619938,1.120937,3.31217,938.195963
2,11.927748,0.921886,2.184593,19.21603,89.593757,2.451734,3.003217,0.321832,1.661714,3.730312,0.949312,1.701763,698.502977
2,12.159503,1.249042,1.871043,20.088229,104.171525,1.795624,1.299164,0.274503,1.371534,2.955116,1.103414,2.11187,516.407161
